date,day_of_week,day_of_week_num,month,year,shift,shift_hour,is_weekend,is_holiday,station_id,station_factor,fuel_type,price_per_liter,predicted_demand_liters,actual_demand_liters,demand_accuracy,num_transactions,avg_liters_per_transaction,avg_wait_time_minutes,peak_wait_time_minutes,tank_capacity_liters,stock_before_liters,stock_after_liters,stock_percentage,alert_status,recommended_staff,temperature_celsius,rainfall_mm,revenue_lkr,seasonal_factor,shift_multiplier,weekend_multiplier,holiday_multiplier,weather_multiplier
2022-07-26,Tuesday,1,7,2022,morning,8,0,0,Station_C,0.9,Super_Diesel,424.64,778.05,877.37,87.23,20,43.87,8.0,12.0,20000,17132.89,16255.52,81.3,normal,2,26.9,158.3,372566.94,1.0,1.3,1.0,1.0,0.95
2024-08-09,Friday,4,8,2024,evening,20,0,0,Station_C,0.9,Super_Diesel,422.13,432.42,505.93,83.0,11,45.99,5.9,5.9,15000,11652.16,11146.23,74.3,normal,2,25.7,167.0,213570.72,0.85,0.85,1.0,1.0,0.95
2022-07-06,Wednesday,2,7,2022,evening,20,0,0,Station_C,0.9,Petrol_92,379.05,1147.5,1049.43,91.45,24,43.73,5.8,5.8,20000,10635.63,9586.2,47.9,normal,3,24.2,89.5,397789.12,1.0,0.85,1.0,1.0,1.0
2022-03-10,Thursday,3,3,2022,afternoon,14,0,0,Station_C,0.9,Petrol_92,381.38,1700.74,1737.71,97.83,45,38.62,7.6,7.6,15000,10094.74,8357.03,55.7,normal,4,33.7,0.0,662729.14,1.26,1.0,1.0,1.0,1.0
2022-01-16,Sunday,6,1,2022,evening,20,1,0,Station_A,1.2,Super_Diesel,420.03,892.5,694.1,77.77,18,38.56,7.0,7.0,10000,8637.47,7943.37,79.4,normal,2,27.4,19.8,291541.22,1.0,0.85,1.25,1.0,1.0
2023-07-01,Saturday,5,7,2023,morning,8,1,0,Station_E,0.8,Petrol_92,377.03,1852.5,1959.88,94.2,46,42.61,8.2,12.3,15000,7704.09,5744.21,38.3,low,4,26.5,154.2,738924.85,1.0,1.3,1.25,1.0,0.95
2024-01-23,Tuesday,1,1,2024,evening,20,0,0,Station_D,1.1,Diesel,364.86,1683.0,1663.24,98.83,37,44.95,6.7,6.7,10000,9019.7,7356.46,73.6,normal,4,30.6,0.0,606849.98,1.0,0.85,1.0,1.0,1.0
2024-01-01,Monday,0,1,2024,evening,20,0,1,Station_B,1.0,Petrol_92,375.65,2040.0,2386.83,83.0,67,35.62,9.4,9.4,15000,14127.64,11740.81,78.3,normal,5,27.1,18.3,896617.15,1.0,0.85,1.0,1.6,1.0
2022-01-03,Monday,0,1,2022,afternoon,14,0,0,Station_B,1.0,Petrol_92,376.08,1500.0,1556.36,96.24,38,40.96,7.2,7.2,20000,18462.63,16906.27,84.5,normal,4,29.7,29.1,585321.26,1.0,1.0,1.0,1.0,1.0
2024-08-13,Tuesday,1,8,2024,morning,8,0,0,Station_A,1.2,Diesel,363.62,2267.46,2123.99,93.67,55,38.62,7.7,11.6,15000,11808.01,9684.02,64.6,normal,5,24.8,130.6,772321.03,0.85,1.3,1.0,1.0,0.95
2023-11-09,Thursday,3,11,2023,afternoon,14,0,0,Station_E,0.8,Petrol_95,447.62,532.94,344.73,64.68,9,38.3,4.5,4.5,15000,13231.29,12886.56,85.9,normal,2,24.5,90.7,154309.69,0.74,1.0,1.0,1.0,1.0
2022-06-26,Sunday,6,6,2022,evening,20,1,0,Station_A,1.2,Diesel,356.05,2507.29,1925.82,76.81,44,43.77,7.3,7.3,10000,8115.16,6189.34,61.9,normal,4,24.1,116.5,685695.07,1.15,0.85,1.25,1.0,0.95
2023-09-06,Wednesday,2,9,2023,morning,8,0,0,Station_A,1.2,Super_Diesel,422.94,808.29,753.18,93.18,17,44.3,7.3,11.0,15000,12470.95,11717.77,78.1,normal,2,22.9,94.5,318550.87,0.74,1.3,1.0,1.0,1.0
2023-01-02,Monday,0,1,2023,morning,8,0,0,Station_B,1.0,Super_Diesel,420.98,910.0,927.82,98.04,25,37.11,8.3,12.5,20000,15164.7,14236.88,71.2,normal,2,29.8,0.0,390589.59,1.0,1.3,1.0,1.0,1.0
2024-12-08,Sunday,6,12,2024,afternoon,14,1,0,Station_B,1.0,Super_Diesel,421.02,743.75,781.62,94.91,21,37.22,7.5,7.5,10000,5090.8,4309.18,43.1,normal,2,26.6,0.0,329080.4,0.85,1.0,1.25,1.0,1.0
2023-07-26,Wednesday,2,7,2023,evening,20,0,0,Station_E,0.8,Petrol_92,379.53,969.0,990.47,97.78,23,43.06,5.6,5.6,15000,9395.02,8404.55,56.0,normal,2,26.7,141.9,375913.9,1.0,0.85,1.0,1.0,0.95
2022-09-19,Monday,0,9,2022,morning,8,0,0,Station_D,1.1,Petrol_95,446.23,905.0,832.59,92.0,20,41.63,6.7,10.0,10000,9013.95,8181.36,81.8,normal,2,25.9,113.9,371529.31,0.74,1.3,1.0,1.0,0.95
2023-05-23,Tuesday,1,5,2023,afternoon,14,0,0,Station_D,1.1,Diesel,364.75,2494.42,2933.63,82.39,68,43.14,9.5,9.5,10000,7269.4,4335.77,43.4,normal,5,26.7,0.0,1070031.52,1.26,1.0,1.0,1.0,1.0
2024-04-02,Tuesday,1,4,2024,afternoon,14,0,0,Station_B,1.0,Petrol_92,375.58,1950.0,1640.34,84.12,37,44.33,7.4,7.4,15000,10795.11,9154.77,61.0,normal,4,29.9,0.0,616086.29,1.3,1.0,1.0,1.0,1.0
2022-01-02,Sunday,6,1,2022,evening,20,1,0,Station_D,1.1,Diesel,362.6,2103.75,2412.31,85.33,67,36.0,8.4,8.4,20000,13256.01,10843.7,54.2,normal,5,26.3,0.0,874703.38,1.0,0.85,1.25,1.0,1.0
2024-02-07,Wednesday,2,2,2024,evening,20,0,0,Station_D,1.1,Super_Diesel,421.95,752.68,978.09,70.05,25,39.12,8.6,8.6,15000,12734.07,11755.98,78.4,normal,2,32.1,0.0,412704.46,1.15,0.85,1.0,1.0,1.0
2024-08-20,Tuesday,1,8,2024,morning,8,0,0,Station_D,1.1,Super_Diesel,416.42,808.31,931.48,84.76,25,37.26,8.3,12.5,15000,12777.98,11846.5,79.0,normal,2,25.1,132.4,387884.74,0.85,1.3,1.0,1.0,0.95
2024-06-29,Saturday,5,6,2024,afternoon,14,1,0,Station_A,1.2,Petrol_95,451.9,1552.5,1805.69,83.69,42,42.99,11.0,11.0,20000,18904.26,17098.57,85.5,normal,4,26.4,26.5,815990.29,1.15,1.0,1.25,1.0,1.0
2022-05-14,Saturday,5,5,2022,evening,20,1,0,Station_D,1.1,Diesel,359.4,2650.32,2455.5,92.65,61,40.25,8.5,8.5,15000,8549.57,6094.07,40.6,normal,5,28.5,38.0,882502.89,1.26,0.85,1.25,1.0,1.0
2023-09-28,Thursday,3,9,2023,evening,20,0,0,Station_D,1.1,Diesel,361.62,1183.46,1532.99,70.47,40,38.32,6.4,6.4,15000,8232.3,6699.31,44.7,normal,4,24.6,162.0,554359.66,0.74,0.85,1.0,1.0,0.95
2022-08-16,Tuesday,1,8,2022,evening,20,0,0,Station_E,0.8,Petrol_92,375.86,823.65,1129.49,62.87,25,45.18,6.0,6.0,20000,14109.21,12979.72,64.9,normal,3,28.9,134.9,424527.06,0.85,0.85,1.0,1.0,0.95
2024-10-28,Monday,0,10,2024,evening,20,0,0,Station_C,0.9,Diesel,363.6,963.9,1082.34,87.71,26,41.63,5.4,5.4,15000,11257.18,10174.84,67.8,normal,3,22.6,70.8,393543.18,0.7,0.85,1.0,1.0,1.0
2023-07-25,Tuesday,1,7,2023,afternoon,14,0,0,Station_D,1.1,Petrol_92,382.94,1567.5,1731.57,89.53,42,41.23,7.6,7.6,20000,12583.48,10851.91,54.3,normal,4,21.5,129.9,663091.55,1.0,1.0,1.0,1.0,0.95
2023-03-05,Sunday,6,3,2023,evening,20,1,0,Station_A,1.2,Super_Diesel,422.21,1124.38,1231.02,90.52,28,43.96,10.0,10.0,10000,8584.09,7353.07,73.5,normal,3,31.1,0.0,519746.15,1.26,0.85,1.25,1.0,1.0
2022-09-08,Thursday,3,9,2022,afternoon,14,0,0,Station_A,1.2,Petrol_92,381.42,1265.73,752.36,59.44,20,37.62,5.0,5.0,15000,13327.49,12575.13,83.8,normal,2,23.8,169.3,286964.9,0.74,1.0,1.0,1.0,0.95
2023-04-08,Saturday,5,4,2023,morning,8,1,0,Station_E,0.8,Super_Diesel,421.35,1183.0,1212.35,97.52,33,36.74,9.9,14.8,15000,9601.14,8388.79,55.9,normal,3,30.8,12.9,510823.88,1.3,1.3,1.25,1.0,1.0
2024-11-07,Thursday,3,11,2024,evening,20,0,0,Station_A,1.2,Petrol_92,377.85,1132.49,1054.18,93.09,27,39.04,5.8,5.8,10000,5499.3,4445.12,44.5,normal,3,24.7,27.6,398327.11,0.74,0.85,1.0,1.0,1.0
2022-03-11,Friday,4,3,2022,afternoon,14,0,0,Station_D,1.1,Petrol_92,384.69,2078.68,2189.99,94.65,54,40.56,8.8,8.8,15000,12737.61,10547.62,70.3,normal,5,29.9,0.0,842470.64,1.26,1.0,1.0,1.0,1.0
2023-04-01,Saturday,5,4,2023,morning,8,1,0,Station_E,0.8,Petrol_95,447.55,1521.0,1386.52,91.16,32,43.33,9.2,13.8,10000,8687.82,7301.3,73.0,normal,3,28.9,0.0,620536.71,1.3,1.3,1.25,1.0,1.0
2023-08-10,Thursday,3,8,2023,evening,20,0,0,Station_C,0.9,Super_Diesel,420.58,432.42,480.53,88.87,11,43.68,5.7,5.7,15000,12663.7,12183.17,81.2,normal,2,26.1,132.3,202099.31,0.85,0.85,1.0,1.0,0.95
2022-04-19,Tuesday,1,4,2022,evening,20,0,0,Station_E,0.8,Petrol_92,375.27,1326.0,889.15,67.06,23,38.66,5.4,5.4,10000,7367.57,6478.42,64.8,normal,2,31.6,33.8,333666.96,1.3,0.85,1.0,1.0,1.0
2024-02-27,Tuesday,1,2,2024,morning,8,0,0,Station_E,0.8,Petrol_92,378.36,1794.0,1650.96,92.03,44,37.52,7.4,11.1,20000,14038.24,12387.28,61.9,normal,4,31.0,0.0,624657.91,1.15,1.3,1.0,1.0,1.0
2023-02-19,Sunday,6,2,2023,evening,20,1,0,Station_D,1.1,Super_Diesel,423.11,940.84,941.58,99.92,21,44.84,8.4,8.4,10000,5133.7,4192.12,41.9,normal,2,27.2,0.0,398394.33,1.15,0.85,1.25,1.0,1.0
2023-12-29,Friday,4,12,2023,afternoon,14,0,0,Station_E,0.8,Petrol_95,449.92,612.0,652.43,93.39,16,40.78,5.9,5.9,15000,12820.56,12168.13,81.1,normal,2,27.7,0.0,293538.06,0.85,1.0,1.0,1.0,1.0
2024-11-18,Monday,0,11,2024,evening,20,0,0,Station_C,0.9,Petrol_92,381.53,849.37,919.68,91.72,20,45.98,5.5,5.5,20000,11133.47,10213.79,51.1,normal,2,22.7,62.5,350885.97,0.74,0.85,1.0,1.0,1.0
2024-01-19,Friday,4,1,2024,afternoon,14,0,0,Station_C,0.9,Petrol_95,448.96,810.0,1007.27,75.65,23,43.79,7.5,7.5,15000,8957.3,7950.03,53.0,normal,3,29.3,0.0,452227.7,1.0,1.0,1.0,1.0,1.0
2024-06-09,Sunday,6,6,2024,evening,20,1,0,Station_E,0.8,Diesel,356.76,1759.5,1681.33,95.56,39,43.11,6.7,6.7,20000,16336.96,14655.63,73.3,normal,4,24.8,30.4,599826.14,1.15,0.85,1.25,1.0,1.0
2023-09-30,Saturday,5,9,2023,afternoon,14,1,0,Station_B,1.0,Petrol_95,453.24,832.72,963.03,84.35,21,45.86,7.3,7.3,10000,5694.32,4731.29,47.3,normal,2,25.0,90.3,436481.09,0.74,1.0,1.25,1.0,1.0
2022-03-10,Thursday,3,3,2022,morning,8,0,0,Station_E,0.8,Petrol_95,453.34,1179.18,1019.95,86.5,24,42.5,7.5,11.2,10000,6629.52,5609.57,56.1,normal,3,33.7,0.0,462381.59,1.26,1.3,1.0,1.0,1.0
2022-04-21,Thursday,3,4,2022,afternoon,14,0,0,Station_A,1.2,Super_Diesel,423.57,1092.0,1137.9,95.8,28,40.64,9.5,9.5,10000,9338.32,8200.42,82.0,normal,3,33.6,55.0,481985.93,1.3,1.0,1.0,1.0,1.0
2023-03-04,Saturday,5,3,2023,afternoon,14,1,0,Station_D,1.1,Petrol_92,383.22,2598.35,2566.06,98.76,67,38.3,9.8,9.8,20000,11893.0,9326.94,46.6,normal,5,33.4,0.0,983367.59,1.26,1.0,1.25,1.0,1.0
2024-07-18,Thursday,3,7,2024,afternoon,14,0,0,Station_E,0.8,Super_Diesel,420.72,532.0,569.22,93.0,13,43.79,6.3,6.3,15000,8932.57,8363.35,55.8,normal,2,28.8,125.6,239484.82,1.0,1.0,1.0,1.0,0.95
2023-02-23,Thursday,3,2,2023,afternoon,14,0,0,Station_E,0.8,Petrol_92,382.42,1380.0,1561.72,86.83,44,35.49,7.2,7.2,20000,15556.86,13995.14,70.0,normal,4,29.6,0.0,597231.27,1.15,1.0,1.0,1.0,1.0
2023-09-06,Wednesday,2,9,2023,morning,8,0,0,Station_B,1.0,Petrol_95,446.51,866.03,753.95,87.06,18,41.89,6.4,9.6,15000,11805.13,11051.18,73.7,normal,2,22.9,94.5,336647.28,0.74,1.3,1.0,1.0,1.0
2024-02-27,Tuesday,1,2,2024,evening,20,0,0,Station_B,1.0,Super_Diesel,417.72,684.25,710.18,96.21,15,47.35,7.1,7.1,15000,13133.54,12423.36,82.8,normal,2,31.0,0.0,296656.58,1.15,0.85,1.0,1.0,1.0
2023-02-26,Sunday,6,2,2023,morning,8,1,0,Station_A,1.2,Super_Diesel,424.19,1569.75,1682.87,92.79,42,40.07,12.6,18.9,10000,7800.27,6117.4,61.2,normal,4,31.7,0.0,713861.04,1.15,1.3,1.25,1.0,1.0
2023-04-14,Friday,4,4,2023,afternoon,14,0,1,Station_E,0.8,Petrol_95,446.62,1497.6,1803.54,79.57,44,40.99,11.0,11.0,20000,12459.39,10655.85,53.3,normal,4,31.0,0.0,805495.22,1.3,1.0,1.0,1.6,1.0
2022-11-04,Friday,4,11,2022,evening,20,0,0,Station_B,1.0,Petrol_95,450.94,566.25,503.0,88.83,11,45.73,5.2,5.2,15000,11281.85,10778.85,71.9,normal,2,26.7,55.6,226820.47,0.74,0.85,1.0,1.0,1.0
2023-03-11,Saturday,5,3,2023,evening,20,1,0,Station_C,0.9,Petrol_95,453.66,1084.22,1319.13,78.33,30,43.97,8.9,8.9,15000,13422.31,12103.18,80.7,normal,3,30.0,0.0,598442.78,1.26,0.85,1.25,1.0,1.0
2022-07-25,Monday,0,7,2022,evening,20,0,0,Station_E,0.8,Diesel,355.13,1162.8,1513.24,69.86,37,40.9,6.4,6.4,15000,13642.01,12128.77,80.9,normal,4,25.0,162.7,537402.35,1.0,0.85,1.0,1.0,0.95
2022-01-24,Monday,0,1,2022,afternoon,14,0,0,Station_A,1.2,Petrol_92,381.59,1800.0,2078.61,84.52,48,43.3,8.5,8.5,15000,12700.14,10621.53,70.8,normal,5,32.6,0.0,793182.15,1.0,1.0,1.0,1.0,1.0
2024-09-03,Tuesday,1,9,2024,evening,20,0,0,Station_A,1.2,Diesel,362.17,1291.04,1529.39,81.54,34,44.98,6.4,6.4,15000,8949.84,7420.45,49.5,normal,4,22.8,106.1,553892.67,0.74,0.85,1.0,1.0,0.95
2022-08-16,Tuesday,1,8,2022,afternoon,14,0,0,Station_B,1.0,Petrol_95,454.67,726.75,669.9,92.18,15,44.66,6.0,6.0,15000,11434.1,10764.2,71.8,normal,2,28.9,134.9,304580.73,0.85,1.0,1.0,1.0,0.95
2022-10-01,Saturday,5,10,2022,evening,20,1,0,Station_E,0.8,Petrol_95,447.88,535.5,555.87,96.2,14,39.7,5.5,5.5,20000,10520.52,9964.65,49.8,normal,2,22.9,88.3,248965.13,0.7,0.85,1.25,1.0,1.0
2024-07-16,Tuesday,1,7,2024,morning,8,0,0,Station_E,0.8,Petrol_95,445.3,889.2,769.99,86.59,21,36.67,6.4,9.6,15000,14055.28,13285.29,88.6,normal,2,25.6,140.9,342874.06,1.0,1.3,1.0,1.0,0.95
2024-05-12,Sunday,6,5,2024,evening,20,1,0,Station_E,0.8,Diesel,356.38,1927.51,1405.51,72.92,35,40.16,6.1,6.1,20000,18289.24,16883.73,84.4,normal,3,27.0,79.0,500899.96,1.26,0.85,1.25,1.0,1.0
2024-04-24,Wednesday,2,4,2024,afternoon,14,0,0,Station_A,1.2,Petrol_95,445.43,1404.0,1206.72,85.95,28,43.1,8.4,8.4,15000,8672.4,7465.68,49.8,normal,3,27.7,29.1,537507.61,1.3,1.0,1.0,1.0,1.0
2022-12-18,Sunday,6,12,2022,evening,20,1,0,Station_C,0.9,Petrol_95,448.34,731.53,810.73,89.17,19,42.67,6.6,6.6,15000,7513.1,6702.37,44.7,normal,2,24.1,0.0,363486.3,0.85,0.85,1.25,1.0,1.0
2023-09-16,Saturday,5,9,2023,afternoon,14,1,0,Station_E,0.8,Petrol_92,376.22,1110.29,695.39,62.63,18,38.63,4.9,4.9,15000,11616.84,10921.45,72.8,normal,2,26.3,86.7,261619.26,0.74,1.0,1.25,1.0,1.0
2023-11-11,Saturday,5,11,2023,afternoon,14,1,0,Station_B,1.0,Super_Diesel,424.31,647.67,613.8,94.77,15,40.92,6.5,6.5,10000,6092.57,5478.77,54.8,normal,2,21.9,14.0,260440.57,0.74,1.0,1.25,1.0,1.0
2022-01-29,Saturday,5,1,2022,morning,8,1,0,Station_B,1.0,Petrol_95,454.92,1462.5,1619.35,89.28,39,41.52,10.2,15.3,10000,5436.41,3817.06,38.2,low,4,26.4,0.0,736676.82,1.0,1.3,1.25,1.0,1.0
2024-09-07,Saturday,5,9,2024,afternoon,14,1,0,Station_C,0.9,Petrol_92,383.86,1186.62,1392.88,82.62,35,39.8,6.7,6.7,20000,11207.23,9814.35,49.1,normal,3,24.2,174.3,534664.2,0.74,1.0,1.25,1.0,0.95
2022-07-23,Saturday,5,7,2022,evening,20,1,0,Station_D,1.1,Petrol_95,453.35,999.28,972.14,97.28,24,40.51,7.3,7.3,20000,15590.16,14618.02,73.1,normal,2,28.3,144.7,440718.97,1.0,0.85,1.25,1.0,0.95
2023-12-18,Monday,0,12,2023,afternoon,14,0,0,Station_C,0.9,Petrol_92,379.78,1147.5,1129.59,98.44,26,43.45,6.0,6.0,10000,7076.27,5946.68,59.5,normal,3,25.2,34.2,428998.02,0.85,1.0,1.0,1.0,1.0
2022-09-09,Friday,4,9,2022,afternoon,14,0,0,Station_A,1.2,Petrol_95,447.87,799.41,945.59,81.71,25,37.82,7.2,7.2,20000,12526.37,11580.78,57.9,normal,2,24.0,62.1,423503.48,0.74,1.0,1.0,1.0,1.0
2023-01-23,Monday,0,1,2023,evening,20,0,0,Station_D,1.1,Petrol_95,446.16,841.5,788.87,93.75,19,41.52,6.5,6.5,15000,7722.71,6933.84,46.2,normal,2,29.1,0.0,351961.22,1.0,0.85,1.0,1.0,1.0
2023-08-19,Saturday,5,8,2023,evening,20,1,0,Station_E,0.8,Super_Diesel,420.61,480.46,512.38,93.36,13,39.41,5.9,5.9,10000,5212.7,4700.32,47.0,normal,2,23.4,216.4,215514.57,0.85,0.85,1.25,1.0,0.95
2023-12-08,Friday,4,12,2023,evening,20,0,0,Station_E,0.8,Petrol_92,378.55,867.0,528.69,60.98,12,44.06,4.4,4.4,10000,8174.45,7645.76,76.5,normal,2,28.5,5.9,200134.69,0.85,0.85,1.0,1.0,1.0
2022-10-13,Thursday,3,10,2022,evening,20,0,0,Station_C,0.9,Diesel,359.92,915.7,678.34,74.08,18,37.69,4.5,4.5,15000,9294.75,8616.41,57.4,normal,2,22.0,129.9,244148.05,0.7,0.85,1.0,1.0,0.95
2024-10-04,Friday,4,10,2024,evening,20,0,0,Station_E,0.8,Diesel,359.66,856.8,628.49,73.35,15,41.9,4.4,4.4,20000,11758.7,11130.21,55.7,normal,2,22.9,79.3,226041.66,0.7,0.85,1.0,1.0,1.0
2022-05-18,Wednesday,2,5,2022,evening,20,0,0,Station_E,0.8,Super_Diesel,424.07,599.67,618.7,96.83,15,41.25,6.5,6.5,10000,8821.89,8203.19,82.0,normal,2,26.5,72.2,262371.68,1.26,0.85,1.0,1.0,1.0
2024-08-10,Saturday,5,8,2024,morning,8,1,0,Station_C,0.9,Diesel,355.91,2125.74,2327.51,90.51,66,35.27,8.2,12.3,10000,8141.15,5813.64,58.1,normal,5,25.3,113.7,828394.24,0.85,1.3,1.25,1.0,0.95
2022-10-18,Tuesday,1,10,2022,evening,20,0,0,Station_E,0.8,Petrol_95,450.32,406.98,347.84,85.47,8,43.48,4.5,4.5,15000,13694.19,13346.35,89.0,normal,2,26.1,138.8,156639.32,0.7,0.85,1.0,1.0,0.95
2023-08-04,Friday,4,8,2023,evening,20,0,0,Station_C,0.9,Petrol_92,384.25,926.61,673.35,72.67,17,39.61,4.8,4.8,10000,6368.99,5695.64,57.0,normal,2,25.9,164.1,258736.9,0.85,0.85,1.0,1.0,0.95
2023-05-10,Wednesday,2,5,2023,morning,8,0,0,Station_A,1.2,Petrol_92,376.19,2947.95,2931.29,99.43,82,35.75,10.8,16.2,15000,10246.65,7315.36,48.8,normal,5,30.2,40.5,1102718.82,1.26,1.3,1.0,1.0,1.0
2024-05-17,Friday,4,5,2024,afternoon,14,0,0,Station_A,1.2,Petrol_95,453.55,1360.59,1381.04,98.5,38,36.34,9.1,9.1,20000,10657.82,9276.78,46.4,normal,3,26.5,44.6,626372.02,1.26,1.0,1.0,1.0,1.0
2023-10-05,Thursday,3,10,2023,afternoon,14,0,0,Station_A,1.2,Super_Diesel,415.01,558.6,488.19,87.4,11,44.38,5.8,5.8,15000,12985.18,12496.99,83.3,normal,2,23.8,120.2,202604.12,0.7,1.0,1.0,1.0,0.95
2023-11-18,Saturday,5,11,2023,morning,8,1,0,Station_A,1.2,Diesel,355.68,2598.08,2531.36,97.43,67,37.78,8.6,12.9,10000,8879.71,6348.35,63.5,normal,5,24.9,54.6,900351.13,0.74,1.3,1.25,1.0,1.0
2023-02-24,Friday,4,2,2023,morning,8,0,0,Station_D,1.1,Super_Diesel,415.26,1151.15,1125.38,97.76,28,40.19,9.4,14.1,10000,8220.8,7095.42,71.0,normal,3,26.6,0.0,467329.9,1.15,1.3,1.0,1.0,1.0
2022-07-06,Wednesday,2,7,2022,evening,20,0,0,Station_C,0.9,Diesel,360.03,1377.0,1526.96,89.11,36,42.42,6.4,6.4,10000,7308.11,5781.15,57.8,normal,4,24.2,89.5,549758.05,1.0,0.85,1.0,1.0,1.0
2024-11-14,Thursday,3,11,2024,evening,20,0,0,Station_D,1.1,Super_Diesel,424.48,484.46,593.48,77.5,14,42.39,6.4,6.4,15000,12990.22,12396.74,82.6,normal,2,23.8,24.8,251920.57,0.74,0.85,1.0,1.0,1.0
2023-07-21,Friday,4,7,2023,morning,8,0,0,Station_E,0.8,Petrol_92,380.12,1482.0,1639.94,89.34,39,42.05,7.4,11.1,15000,12985.18,11345.24,75.6,normal,4,22.1,161.0,623367.05,1.0,1.3,1.0,1.0,0.95
2022-08-10,Wednesday,2,8,2022,afternoon,14,0,0,Station_D,1.1,Super_Diesel,424.97,621.78,425.53,68.44,10,42.55,5.4,5.4,20000,14253.23,13827.7,69.1,normal,2,22.5,127.5,180835.95,0.85,1.0,1.0,1.0,0.95
2023-01-11,Wednesday,2,1,2023,morning,8,0,0,Station_E,0.8,Super_Diesel,423.98,728.0,589.11,80.92,14,42.08,6.4,9.6,15000,13824.68,13235.57,88.2,normal,2,26.7,0.0,249772.55,1.0,1.3,1.0,1.0,1.0
2022-05-03,Tuesday,1,5,2022,evening,20,0,0,Station_E,0.8,Super_Diesel,420.12,599.67,688.34,85.21,16,43.02,6.9,6.9,10000,5956.45,5268.11,52.7,normal,2,29.2,0.0,289182.06,1.26,0.85,1.0,1.0,1.0
2023-09-19,Tuesday,1,9,2023,evening,20,0,0,Station_C,0.9,Diesel,364.88,968.28,982.8,98.5,25,39.31,5.2,5.2,20000,12889.64,11906.84,59.5,normal,2,23.9,118.4,358604.01,0.74,0.85,1.0,1.0,0.95
2022-05-24,Tuesday,1,5,2022,afternoon,14,0,0,Station_E,0.8,Petrol_95,445.93,907.06,803.7,88.6,17,47.28,6.6,6.6,15000,9766.4,8962.7,59.8,normal,2,29.1,24.6,358393.62,1.26,1.0,1.0,1.0,1.0
2023-12-30,Saturday,5,12,2023,morning,8,1,0,Station_C,0.9,Super_Diesel,423.23,870.19,919.33,94.35,20,45.97,8.3,12.5,10000,5338.89,4419.56,44.2,normal,2,29.2,25.7,389087.98,0.85,1.3,1.25,1.0,1.0
2024-04-10,Wednesday,2,4,2024,morning,8,0,0,Station_B,1.0,Super_Diesel,419.43,1183.0,1164.21,98.41,27,43.12,9.7,14.6,10000,7983.39,6819.18,68.2,normal,3,30.6,18.5,488309.13,1.3,1.3,1.0,1.0,1.0
2022-03-26,Saturday,5,3,2022,afternoon,14,1,0,Station_C,0.9,Petrol_92,377.05,2125.93,2166.41,98.1,53,40.88,8.8,8.8,10000,5804.25,3637.84,36.4,low,5,27.9,0.0,816842.62,1.26,1.0,1.25,1.0,1.0
2022-03-07,Monday,0,3,2022,morning,8,0,0,Station_E,0.8,Diesel,362.61,2358.36,2159.08,91.55,61,35.39,7.8,11.7,10000,9334.29,7175.21,71.8,normal,5,31.7,0.0,782898.95,1.26,1.3,1.0,1.0,1.0
2022-06-04,Saturday,5,6,2022,evening,20,1,0,Station_E,0.8,Diesel,359.2,1759.5,1374.3,78.11,38,36.17,6.1,6.1,15000,9726.82,8352.52,55.7,normal,3,25.7,38.4,493650.1,1.15,0.85,1.25,1.0,1.0
2024-06-11,Tuesday,1,6,2024,afternoon,14,0,0,Station_B,1.0,Super_Diesel,417.1,805.0,715.51,88.88,16,44.72,7.1,7.1,20000,18346.82,17631.31,88.2,normal,2,25.6,98.0,298438.71,1.15,1.0,1.0,1.0,1.0
2022-02-12,Saturday,5,2,2022,afternoon,14,1,0,Station_C,0.9,Petrol_95,449.06,1164.38,1309.03,87.58,36,36.36,8.8,8.8,20000,11594.33,10285.3,51.4,normal,3,28.3,0.0,587834.62,1.15,1.0,1.25,1.0,1.0
2024-06-23,Sunday,6,6,2024,evening,20,1,0,Station_D,1.1,Diesel,360.24,2298.35,2493.8,91.5,61,40.88,8.5,8.5,10000,5499.58,3005.78,30.1,low,5,27.3,105.8,898362.04,1.15,0.85,1.25,1.0,0.95
2022-07-29,Friday,4,7,2022,afternoon,14,0,0,Station_B,1.0,Diesel,364.02,1800.0,1576.36,87.58,43,36.66,6.5,6.5,10000,8818.54,7242.18,72.4,normal,4,27.6,98.5,573822.72,1.0,1.0,1.0,1.0,1.0
2024-11-20,Wednesday,2,11,2024,evening,20,0,0,Station_C,0.9,Diesel,363.9,1019.24,1101.57,91.92,26,42.37,5.4,5.4,20000,12737.05,11635.48,58.2,normal,3,24.0,66.2,400856.97,0.74,0.85,1.0,1.0,1.0
2022-01-09,Sunday,6,1,2022,afternoon,14,1,0,Station_A,1.2,Petrol_95,450.31,1350.0,1451.44,92.49,37,39.23,9.5,9.5,10000,9014.03,7562.59,75.6,normal,3,26.4,0.0,653598.44,1.0,1.0,1.25,1.0,1.0
2022-04-19,Tuesday,1,4,2022,evening,20,0,0,Station_C,0.9,Petrol_95,445.82,895.05,965.01,92.18,24,40.21,7.3,7.3,20000,13486.38,12521.37,62.6,normal,2,31.6,33.8,430224.09,1.3,0.85,1.0,1.0,1.0
2023-09-21,Thursday,3,9,2023,evening,20,0,0,Station_B,1.0,Petrol_92,377.95,896.56,985.78,90.05,24,41.07,5.6,5.6,15000,13266.38,12280.6,81.9,normal,2,24.5,133.3,372574.56,0.74,0.85,1.0,1.0,0.95
